zaxis,yaxis,H,Li,Be,B,C,N,O,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Nd,Sm,Gd,Dy,Er,Yb,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U
Pt,Mo,0.207029885,0,0,0,1.041910544,0.10800068,0.479891356,0,0.448770605,0.534793406,2.142859001,5.67005531,0.183983379,0.461801777,0.276973998,0.899841687,1.497683208,0,0,0.399204989,0,1.167545698,0.863837238,0,0.120041651,0.857310113,0,0,0.07675495,0.533996792,0.165965428,0,0,0,0,0,0.181047389, ,0.691500196,0,0,0,0,0,0.044296253,0.466709336,0.17043698,0,0,0,0,0.105621533,0,0,0,0,0,0,0,0,0.293111966,2.597069978,0.793400397,0.275146124,0,0,0.061462679,0,0.428550368,1.676776512,1.015038592,2.446963264
Pt,Ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101100201,0,0,0,0,0,0,0,0,0.096855317,0,0.23003201,0,0,0,0,1.010735742,0,0,0,0,0,0,0,0.691500196, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.546768,51.42069102,0,0,0,0,0,0,0,0
Pt,Rh,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.413704713,0,0,0,0,0,0,0,0,-0.117716359,0,-0.871272481,-0.139600962,0,0,0,1.708677024,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026557802,0,0,0
Pt,Pd,0,0,0,0,0,0,63.21173281,0,0,0,0,5.764342601,0,1.728944492,0,0,0,0,0,0,0,0,0,0,0.098400563,-0.372983237,0.530767155,0,0,2.29761644,8.659171652,0,0,0,0,0,0,0,0,0, ,1.526270851,0,0,-9.188468981,2.415299356,18.85122414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374379528,0,0.093654307,2.787855402,0,0
Pt,Ag,49.6023473,0,0,0,0,0,166.4561929,3.41596726,0,0,0,0,0,67.95759662,0.837231443,3.788003179,13.46021412,0,0,1.814283762,0,2.900269812,4.30303361,0,1.079457468,8.546454458,0.472406259,0,0.818640028,4.389002855,5.5469753,1.039455611,0,0,0,0,0,0,0,0,1.526270851, ,0.247345056,1.039455611,1.260958528,52.56824259,11.87372431,2.231965216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.41360203,19.20433159,7.564724737,24.48496114,19.51777072,0,0
Pt,Cd,0.593796654,0,0,0,0.199795217,0,3.098030501,0.179374857,0,0,1.270439229,0,0.17739402,6.439971808,0.134452541,0.013406344,1.693248776,0,0,0,0,0,0.904311464,0,0,4.067804187,0.474212216,0,0.410570552,0.723703122,0.576524035,0,0,0,0,0,0,0,0,0,0,0.247345056, ,1.087050194,0.012562139,0.111312324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.048449947,0.123313224,0,0
Pt,In,1.958038937,0,0,0,0,0,7.519838214,0,0,0,0,0,0,3.312559178,0,0,0,0,0,0,0,0,0.148835703,0,0,0.469265153,1.850125505,3.800801996,0,0.043502227,0,0,0,0,0,0,0,0,0,0,0,1.039455611,1.087050194,-275.085477,2.78666908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040976411,0.356111043,0,0
Pt,Sn,8.692783351,0.006465837,0.098728814,0.06942464,0,0.100587485,18.56951282,1.546007149,3.753085699,1.641136792,2.060167518,2.865697082,0,4.95174111,0.730267356,1.542823787,1.266250668,0.148027558,0,0.374814897,0,0.197793804,0.436838213,0,0.450405044,-3.684788074,2.304912213,0,0,0.905829672,0,0,0,0,0,0,0.336223459,0.044296253,0,0,-9.188468981,1.260958528,0.012562139,2.78666908, ,0.708401487,0.161185858,0,0,0.753926186,0,0,0,0,0,0,0,0,0,1.755306676,0.119565562,0,0,0,0,0.272260081,0.081056539,0.050344742,0.155039337,0.20996787,0,0
Pt,Sb,47.43316534,0,0.839797924,2.411956717,0,1.016089744,83.13274447,4.877777153,8.868890958,5.42971343,10.71025064,19.89957669,0,49.56571201,0.722072191,4.665930823,11.53656311,0,2.98752945,2.221582599,0.897066732,1.206652909,2.879826822,0.331915238,0.286442486,1.294151801,0.948995216,0,0,7.446927351,0.029660292,0.236365351,0,0,0,0.864585562,1.225625519,0.466709336,0,0,2.415299356,52.56824259,0.111312324,0,0.708401487, ,0.167036874,0,0,0,0,0,0,0,0,0,0,0,0,0.003129178,0.013954041,0,0,0.02846001,0,1.894746478,2.941285939,22.90859743,41.37981117,0.988996711,0,0
Pt,Te,14.10611173,0,0,0,2.400235669,0,26.41791412,0,0,3.050648156,9.212629288,15.45429741,5.124021822,0.813031377,0.045042108,3.461454724,8.214825794,0,2.314090981,1.658372793,0.465204514,2.202514568,2.790514053,0.189117096,0.030684732,6.172351079,0.511932462,0,0.006969101,2.722188448,1.568549042,0,0,0,0,0,0,0.17043698,0,0,18.85122414,11.87372431,0,0,0.161185858,0.167036874, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127681213,0,0,1.833976066,0,35.9482658,0.367657808,0.179781354,12.16106688,-20.57257355,0,0.869450699
Pt,I,1.474020192,0,0,0,0.176139955,0,2.563184596,0,0.102953706,0.083768183,0,0,0,0.197621974,4.434002088,0.121547255,0.425720356,0,0,0,0.844448794,0,0,0,0,0.263418936,0,0,0,0.496231916,0.216670643,43.60327315,0,0,0,0,0,0,0,0,0,2.231965216,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.07329808,0,0.070274842,0.043786503,0,0
Pt,Cs,0.000899857,2.552012514,4.801748394,1.636913487,0,0,0.325968729,4.125530425,0.367857712,0,0.285223753,2.680077075,0.304931079,0.528009038,0,0.153011454,0.038018373,0,0.012330781,0.018807226,0,0.243090175,0.536783771,0,0,0.391793927,0,0,0,0.011386117,0,0,0,0,0,0.806725844,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0.604163072,0.643884587,0,0,0,0,0,0,0.210546468,0,0,0,0,0,0,0.068878845,0,0.205513572,0,0,0.034465396
Pt,Ba,0.387792246,0.690997677,0.017472216,0.065783696,1.660808781,0.94287286,9.833482478,13.80493199,4.774701386,0.403615808,0.197441719,21.72832748,1.217978261,9.999985864,0.167890385,2.206677113,0.012201313,0,41.45727779,2.307675887,0.215981675,0.604787208,0.198209437,0,1.538509673,6.013607343,2.905666972,0,0,4.058609552,1.117708066,0,0,7.394232857,0.091036131,0.046518506,5.959859298,0,0,0,0,0,0,0,0.753926186,0,0,0,0, ,0.05704201,3.162947529,0,0,0,0,0,0,0,0,0.130053055,0,0,0,0,0,0,0,4.954024876,0,0.13700341,0.131272713
Pt,La,0.713942392,0,0,0.038006966,4.160163871,0,2.18988959,2.61844176,0.836115521,0.148195944,0.657097557,1.657885953,0.058757113,0,0,0.908107352,1.457674957,0,1.681999,0.073559127,0.267349766,0.214208026,1.867613837,0,0,0.40353693,0.298083909,0,0,0.008245796,0,0,0,12.67934083,0.078624518,0.116781459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05704201, ,37.09730227,1.933879719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.043468776,0,1.417572921,0.306371177
Pt,Ce,0.263427471,0.19911934,0.551015327,0.214788044,14.14334701,0,5.82175509,11.85341345,5.711742938,0.83253891,0.277257887,7.027626188,0.029285228,7.443576261,1.825861364,1.513969298,6.944685006,0,18.15789283,0.70940071,0.04458859,0.114578756,0.137614694,0,0,3.74827647,1.701143534,0,0,1.832483429,0,0,0,13.35583028,0.165400009,2.872405546,8.451833453,0.105621533,0,0,0,0,0,0,0,0,0,0,0.604163072,3.162947529,37.09730227, ,0.413241152,0,0,0,0,0,0,1.428549985,0.096887083,0,0,0,0,0,0,0,3.402288068,0,5.39489661,0.038737163
Pt,Nd,0.533927305,0,0,0,7.044748058,0,1.480489572,1.152440537,0.684492973,0,0.059943865,0.429469617,0.39848852,1.270367787,0,0,0.199322444,0,0.227758783,0.061452363,0,0.085644423,0.486893333,0,0,0.101301638,0,0,0,0.078024969,0,0,0,0,0,0,0.397328216,0,0,0,0,0,0,0,0,0,0,0,0.643884587,0,1.933879719,0.413241152, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070274842,0,0,0.045410194
Pt,Sm,0.076301019,0,0,0,0,0,0.29340684,0,0,0,0.057936931,0,2.221865685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pt,Gd,0.41318198,0,0,0,0.908246102,0,0.193522401,0,0,0,0,0.190335012,0,0,0,0,0.2521835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.8398736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.354214516
Pt,Dy,0,0,0,0,0,0,0.193522401,0,0,0,0,0,0,0,0,0,0.2521835,0,0,0,0,0,0,0,0,0,0,0,0,0.608671897,0,0,0,0,2.624445791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.8398736,0,0,0,0,7.288932306,0,0,0,0,0,0,0,0,0,0,0
Pt,Er,0.41318198,0,0,0,0.908246102,0,0.193522401,0,0,0,0,0.190335012,0,0,0,0,0.2521835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.624445791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.8398736,56.61021877,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pt,Yb,0.126233613,0,0.582399917,0,0.058666816,0,0.190790598,0,0,0,0,0.518620977,0.237048104,0,0,0,0.094923917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547589563,0,0.449753158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.61021877, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pt,Hf,0,0,0,0,0,0,0.193522401,0,0,0,0,0.190335012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.8398736,0,0,0,0,0,0,0,0,0,0,0,0,0
Pt,Ta,8.214088782,0.039891135,0,0.192591418,0.597745498,0,2.331985242,0.04615198,0.347175382,1.859621152,1.258625965,4.811950149,1.668878663,0,0,0.241221799,0.069806376,0.295419172,6.694822122,0,0,0.127799006,0.056192097,0,0,0,0,0,0,1.274521128,0,0,0,0,22.23212263,0.158777058,44.81854785,0,0,0,0,0,0,0,1.755306676,0.003129178,0,0,0.210546468,0,0,1.428549985,0,0,0,0,0,0,0, ,0.321460442,0,0,0,0,0,0,0,0.639931795,0.031499243,1.080487484,1.257540298
Pt,W,0.560901502,0,0,0,0.211980293,0,0.167718281,0,0.813011351,0.181285112,0.941792757,1.290851216,0,0.705414582,0.07359132,0.721880019,0.308114472,0,0.097566165,0.115729732,0,0.178443756,0.251443522,0,0,0.206576668,0.043286924,0,1.957138869,1.055977354,0,0,0,0.151041102,0.18232844,0.878200388,2.517542808,0.293111966,0,0,0,0,0,0,0.119565562,0.013954041,0.127681213,0,0,0.130053055,0,0.096887083,0,0,0,7.288932306,0,0,0,0.321460442, ,0,0,0,0,0,0,0,0.070707373,0.09185961,0,0.201665105
Pt,Re,0,0,0,0,0,0,0,0,0,0,0,0,0,1.203244783,0,0,0,0,0,0,0,0,0.046090929,0,0,0.203673801,0,0,0,0,0,0,0,0,0,0,0,2.597069978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0
Pt,Os,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005208575,0,0,0,0,0,0,0,0,0.002102574,0,0,0,0,0,0,0.34562732,0,0,0,0,0,0,0,0.793400397,124.546768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,58.75573601,0,0,0,0,0,0,0,0
Pt,Ir,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.421217328,0,0,0,0,0,0,0,0,-0.48123186,0,-0.624000725,-0.277007092,0,0,0,0.041314551,0,0,0,0,0,0,0,0.275146124,51.42069102,0,0,0,0,0,0,0.02846001,1.833976066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.75573601, ,0,0,0,0,0.047667367,0.296632557,0,0
Pt,Pt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pt,Au,0,0,0,0,0,0,28.63868397,0,0,0,0,0,0,0.166010377,0,0,0,0,0,0,0,0,1.610132576,0,0,1.137372024,0,0,0,0,0.452418099,0,0,0,0,0,0,0,0,0,0,19.41360203,0,0,0.272260081,1.894746478,35.9482658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0.248186015,1.121659676,3.664751837,0.516046354,0,0
Pt,Hg,19.82797518,0,0,0,0.370151915,0.602167649,34.5671949,0,0,0,5.340924061,8.499502562,2.75024393,8.423435039,8.918515101,0,0,0,0,0.774018128,0.241242427,0,5.13954472,0,0.093749507,0.581675624,0.572428999,0,0,0.689668088,-2.313385242,54.49926186,0,0,0,0,0,0.061462679,0,0,1.374379528,19.20433159,0,0,0.081056539,2.941285939,0.367657808,31.07329808,0.068878845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248186015, ,6.07690616,0.189505277,0.144912286,0,0
Pt,Tl,13.94688808,0,0,0,0,0,47.57015871,0,0,0,3.594602768,0,0,33.13956246,0.016999176,0.589565447,0,0,0,0.101262746,0,0,0.736904763,0,0.128635136,1.13156634,0.201885213,0,0,28.97676523,0.382455478,0,0,0,0,0,0,0,0,0,0,7.564724737,0,0,0.050344742,22.90859743,0.179781354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.121659676,6.07690616, ,4.156161994,0.071434868,0,0
Pt,Pb,19.79930163,0,2.629006651,5.234763135,1.43213982,1.784974868,41.65819946,3.77574014,23.99651231,14.86075073,17.44740641,27.49708426,5.835490337,-43.07868613,18.33232827,8.103423025,26.26425327,0,5.728578995,0.044409603,1.548885724,2.897388061,-4.103167893,1.118372709,-2.341436575,-13.36149083,0.036591948,0.468915317,2.060105166,10.23133697,-3.44131125,0,0,3.01519406,1.343200704,0,2.270258146,0.428550368,0,0.026557802,0.093654307,24.48496114,1.048449947,0.040976411,0.155039337,41.37981117,12.16106688,0.070274842,0.205513572,4.954024876,1.043468776,3.402288068,0.070274842,0,0,0,0,0,0,0.639931795,0.070707373,0,0,0.047667367,0,3.664751837,0.189505277,4.156161994, ,-46.0087751,0.60139199,0.237454984
Pt,Bi,30.55184808,0,0,0,3.525622304,0.491704543,73.90863291,2.968284641,10.58464107,7.586070619,13.0780623,19.45715568,2.807871281,-29.08929702,0.746191693,5.299202781,14.94204668,0,0,0.38780298,0.395106539,6.271058214,4.680444178,0.158347044,0.059748935,-8.909456447,2.686149595,0,0,0.251567594,-18.70221505,0.305827345,0,0,0,0,1.398250805,1.676776512,0,0,2.787855402,19.51777072,0.123313224,0.356111043,0.20996787,0.988996711,-20.57257355,0.043786503,0,0,0,0,0,0,0,0,0,0,0,0.031499243,0.09185961,0,0,0.296632557,0,0.516046354,0.144912286,0.071434868,-46.0087751, ,0,0.925533727
Pt,Th,0.806937414,0,0,0.206191649,0.056234457,0,1.915760299,0.230568113,0.392187884,0,0.53500435,0.766151566,1.163406264,0,0,0.047353332,5.817248845,0,4.483750227,0,0,0.305127607,0.124048476,0,0,0,0,0,0,0.778701602,0,0,0,0.285072207,6.508226132,0,7.564147702,1.015038592,0,0,0,0,0,0,0,0,0,0,0,0.13700341,1.417572921,5.39489661,0,0,0,0,0,0,0,1.080487484,0,0,0,0,0,0,0,0,0.60139199,0, ,1.452607538
Pt,U,28.2773441,0,0,0,1.670068201,0.179280102,14.061053,2.10623988,2.213380252,2.347746484,7.784355647,14.11449642,3.823348201,1.694000743,5.033871126,0.26068648,0.391953972,0,0.04004015,1.285461764,0.084555173,4.952795465,4.900481996,0.095527843,0.704854034,3.061530366,2.081222209,0,0,0.1635068,0.04249563,0,0,0.786385785,6.589523995,1.363594358,1.399960115,2.446963264,0,0,0,0,0,0,0,0,0.869450699,0,0.034465396,0.131272713,0.306371177,0.038737163,0.045410194,0,1.354214516,0,0,0,0,1.257540298,0.201665105,0,0,0,0,0,0,0,0.237454984,0.925533727,1.452607538, 
Au,H, ,0.369643372,0.006194705,3.895572859,7.743357007,10.62763572,299.8562081,7.983912453,7.466255081,11.34599064,45.99104776,13.28271064,25.48750514,27.21397485,0.024819274,3.796770497,24.63351205,0.937762885,0.59170845,2.875730789,2.541321466,8.502238636,2.251177386,0.016654664,4.578591075,5.212383747,5.299754311,0.000726036,1.429056274,0.372651579,19.5217528,1.298508634,0.094943247,0.359442765,0.026276915,0.169704312,0.830640694,0.207919992,0,0,0,46.17777893,0.592933666,2.527241528,9.413542199,46.80693227,11.35462282,1.472699422,0.001260032,0.389919785,0.712687683,0.261936798,0.534689778,0.076169126,0.413303862,0,0.413303862,0.12600675,0,8.208977047,0.559856072,0,0,0,0,0,19.81765678,13.35840778,18.32304387,31.08465022,0.807972413,28.29382144
Au,Li,0.369643372, ,5.851015427,1.53410966,1.341343476,0,4.136062431,14.61049887,7.521256677,0.496927641,7.061222054,23.64776795,1.614578067,0,1.980019839,7.847417104,0.723411861,0,1.387775568,0.656460151,0,1.109469527,0.100834628,0,0,3.429187733,0.845918301,0,0,3.512138282,0,0,1.035206865,0.43684142,0.025686387,0.542764253,0,0,0,0,0,0,0,0,0.023324071,0,0,0,2.552610727,0.690730246,0,0.198961221,0,0,0,0,0,0,0,0.039983169,0,0,0,0,0,0,0,0,0,0,0,0
Au,Be,0.006194705,5.851015427, ,0.9504126,2.277587536,0,6.436409185,0.31724834,0.799898793,0.131981331,1.320100832,11.44026071,4.693670309,6.215647566,1.675639825,0.128412157,6.745564055,1.099390931,0.533083212,1.103666945,0.068977657,0.284704159,0.65059158,0,0,0,0.12213605,0,0,2.403998486,0,0,0,0.480921424,2.069740958,0.01857737,0,0,0,0,0,0,0,0,0.076971241,0.827381052,0,0,4.802831391,0.01730074,0,0.551344514,0,0,0,0,0,0.582523581,0,0,0,0,0,0,0,0,0,0,2.575217638,0,0,0
Au,B,3.895572859,1.53410966,0.9504126, ,1.606888939,0.223168093,12.01025489,1.612908202,1.159257784,16.74501495,2.986382975,5.598398368,6.429235612,13.07311366,2.812602713,1.003991861,9.311002102,0,1.236003254,1.778998705,0.045870645,0.63610513,2.592529932,0,1.911602669,7.98467223,3.470114437,0,0,7.059905122,0,0,0.407618168,0.021228644,2.004606799,0.701000048,0.766461448,0,0,0,0,0,0,0,0.098918255,2.383444202,0,0,1.637395611,0.06608367,0.0378864,0.215100952,0,0,0,0,0,0,0,0.192433237,0,0,0,0,0,0,0,0,5.11459923,0,0.206349433,0
Au,C,7.743357007,1.341343476,2.277587536,1.606888939, ,1.165698667,9.669193124,0.646935007,2.681436529,0.263840059,3.026785202,11.39462821,4.646303011,8.096021264,0.002780739,3.211849869,3.92497903,0,5.10704464,4.175433768,0.194580866,3.745504759,12.33289831,0.149589517,0.417003623,2.268008791,1.150232214,0,0.270306646,12.66288239,0,0.012113266,0,2.684438516,9.541815756,0.051183036,1.720993001,1.041620459,0,0,0,0,0.199668352,0,0,0,2.152805884,0.176017722,0,1.66207661,4.161550739,14.14811977,7.046596777,0,0.908413586,0,0.908413586,0.058723157,0,0.597492695,0.211815038,0,0,0,0,0,0.369857237,0,1.331308765,3.566771648,0.056107565,1.671406497
Au,N,10.62763572,0,0,0.223168093,1.165698667, ,0.408457874,0.759259656,0.643936082,0.649145298,0.488720297,5.30527553,0.049449913,4.040909177,4.117317195,0.069657245,5.087033967,0,1.608458824,0.543133399,0.135821247,2.811800974,0.473060945,0.121599873,0.339009423,0.50742579,0,0,0,1.907877882,0,1.971790302,0,0,0,0,0,0.107914464,0,0,0,0,0,0,0.118163708,1.004551586,0,0,0,0.942608766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602443439,0,1.740436182,0.50179054,0,0.179072556
Au,O,299.8562081,4.136062431,6.436409185,12.01025489,9.669193124,0.408457874, ,2.770177826,44.57957048,32.43018252,50.38013878,84.79798793,25.94231183,171.7518162,1.504120142,13.23900668,70.80829829,0.973142614,15.11064685,7.68503472,0.026107751,20.58773889,2.989446694,4.983004905,32.30630816,39.26956481,2.04873216,0.657085715,5.858211264,19.95504192,51.99106233,1.112412346,0.020464865,5.134151207,5.252902266,6.539478985,6.975136338,0.484283872,0,0,65.10154685,153.7965194,3.086361131,9.436101553,20.63875941,81.07972129,-19.11484579,2.553118608,0.328071064,9.860933877,2.195696839,5.838616265,1.483833773,0.293845167,0.193797021,0.193797021,0.193797021,0.19162195,0.193797021,2.338906528,0.170402077,0,0,0,0,0,34.43625937,45.3059016,37.52500595,75.33056326,1.920044038,14.0936615
Au,F,7.983912453,14.61049887,0.31724834,1.612908202,0.646935007,0.759259656,2.770177826, ,46.3141434,3.610965903,10.98267956,20.54290114,2.832145204,10.91057314,0.565484289,4.277594264,24.29229901,0,15.46411853,2.42134759,0.60208695,0.022633263,2.117685393,0,0,12.09226805,3.831330986,0,0,8.488798643,0,0.02416048,0.246160242,3.994522321,16.75542956,1.347662272,7.966587506,0,0,0,0,3.187009465,0.1792522,0,1.608508389,4.834616933,0,0,4.126648526,13.81018713,2.619406037,11.85755106,1.152873862,0,0,0,0,0,0,0.045985204,0,0,0,0,0,0,0,0,3.632710929,3.007160245,0.230762211,2.105296184
Au,Na,7.466255081,7.521256677,0.799898793,1.159257784,2.681436529,0.643936082,44.57957048,46.3141434, ,5.858047189,9.9207667,93.75361649,1.801366077,9.463072263,0.7354984,35.33124802,23.54997682,0.067108467,34.31281737,2.028544363,1.192152252,4.252268837,0.73211195,2.443199472,7.929851745,21.64812134,7.127630284,0,0,16.16749089,5.461949565,0,0,14.97798032,1.311918469,30.897079,18.52364323,0.448322517,0,0,0,0,0,0,3.916597766,8.756335056,0,0.102754289,0.368152698,4.77825576,0.836760549,5.715031927,0.684193002,0,0,0,0,0,0,0.346770962,0.812588176,0,0,0,0,0,0,0,23.48863967,10.69596152,0.392564452,2.211501926
Au,Mg,11.34599064,0.496927641,0.131981331,16.74501495,0.263840059,0.649145298,32.43018252,3.610965903,5.858047189, ,27.19887359,14.92943277,1.409821987,12.74463027,1.159646424,2.086093999,3.416642141,0.079101381,0.08484907,1.675544951,2.245349441,0.26184241,4.532439918,1.598973059,3.450310686,14.74683896,1.008879538,0,0,5.994501517,4.001491722,0,0,1.721142952,2.90686733,1.374125998,2.231567407,0.534437552,0,0,0,0,0,0,1.738613771,5.359700304,2.664046048,0.083617185,0,0.402928203,0.147967766,0.831863289,0,0,0,0,0,0,0,1.859146273,0.181067669,0,0,0,0,0,0,0,14.54514657,7.656811214,0,2.346318979
Au,Al,45.99104776,7.061222054,1.320100832,2.986382975,3.026785202,0.488720297,50.38013878,10.98267956,9.9207667,27.19887359, ,89.29951987,6.573792362,9.638255606,2.139845476,9.521784372,21.09429222,0.002824139,5.245945996,1.497630218,3.116326047,3.0072604,0.511277629,3.65401762,5.228440016,18.19407115,2.036615724,0.165414318,0.343322274,14.42846723,6.965683602,0,0.686663612,1.038739618,1.765609349,4.210369098,6.312631587,2.142067819,0,0,0,0,1.270059084,0,2.211806277,10.58659338,8.48244565,0,0.285496763,0.198222145,0.657681825,0.276619523,0.059748981,0.057996392,0,0,0,0,0,1.257982507,0.941327988,0,0,0,0,0,5.339576907,3.472943924,16.95092065,13.19882703,0.53465984,7.781101732
Au,Si,13.28271064,23.64776795,11.44026071,5.598398368,11.39462821,5.30527553,84.79798793,20.54290114,93.75361649,14.92943277,89.29951987, ,39.67855992,83.26235444,2.69517308,50.2359399,74.93371424,1.243124344,42.12036416,4.389620271,1.250266947,16.25743851,1.454660049,5.856983267,9.869081556,46.08354964,3.359476601,0,2.44553552,49.11010188,0,0,0.371761923,3.65853589,2.874289267,27.41245403,6.539332918,5.668466949,0,0,5.951232155,0,0,0,3.094696457,19.69822606,14.2971907,0,2.681172839,21.73898931,1.65904293,7.032045757,0.429100994,0,0.190408404,0,0.190408404,0.518849606,0.190408404,4.810492712,1.290138713,0,0,0,0,0,8.497137617,0,26.70866576,19.64680459,0.766795454,14.10867799
Au,P,25.48750514,1.614578067,4.693670309,6.429235612,4.646303011,0.049449913,25.94231183,2.832145204,1.801366077,1.409821987,6.573792362,39.67855992, ,28.85933146,8.188706172,3.477494416,3.007112989,0.138804534,4.310009223,3.084963864,1.573543572,8.616194854,13.26038748,1.833528614,0.909716466,7.918660765,0.078068005,0.070937528,0.621799669,20.07358955,0,0,0,1.608081558,0.208629151,0.625859806,2.515650972,0.183723198,0,0,0,0,0.177232999,0,0,0,4.731807288,0,0.304779295,1.219244208,0.058563643,0.028957697,0.398755903,2.222308544,0,0,0,0.237154896,0,1.668448641,0,0,0,0,0,0,2.749583735,0,5.609463279,2.861928542,1.163959361,3.825990566
Au,S,27.21397485,0,6.215647566,13.07311366,8.096021264,4.040909177,171.7518162,10.91057314,9.463072263,12.74463027,9.638255606,83.26235444,28.85933146, ,0.372917345,0.46900175,35.78491618,0,20.79713653,6.672906897,0.481374731,18.39719018,0.345745003,1.637149563,3.945018257,43.24824034,0.723440472,1.205442272,8.395141092,2.371786237,-1.276949629,0.126068333,0,5.633633332,5.212489863,7.395630697,7.638148109,0.463593228,0.100619801,3.530565783,1.691544238,-67.87986981,6.432375388,3.530565783,5.076138938,-49.52484067,-0.915509935,0.196620337,0.528994933,10.01204699,0,7.451454672,1.271787823,0,0,0,0,0,0,0,0.707030543,1.202239559,0.004857155,1.475075529,0.339297467,0,8.430424421,-32.82635476,-42.84150394,-29.24827534,0,1.700596605
Au,Cl,0.024819274,1.980019839,1.675639825,2.812602713,0.002780739,4.117317195,1.504120142,0.565484289,0.7354984,1.159646424,2.139845476,2.69517308,8.188706172,0.372917345, ,4.86549331,0.338704411,0,2.525323363,1.635859395,0.83832207,0.608276363,2.90556577,0.609352075,0.720996449,8.17666524,0.532858516,0,0,1.194301961,0.391367496,12.28958496,0,0.039296456,1.429374617,3.394850127,0.115503273,0.276762298,0,0,0,0.678422357,0.134595837,0,0.784005118,0.696794976,0.097175251,4.435237703,0,0.168319432,0,1.825284979,0,0,0,0,0,0,0,0,0.073744777,0,0,0,0,0,8.921446006,0.04424964,18.99466087,0.771950547,0,5.032736503
